Sample,"Volt avg 1","Curr avg 1"
1017,5.00011,0.0219626
1018,5.00019,0.0218276
1019,4.99985,0.022009
1020,5.00028,0.0220625
1021,4.99993,0.0218992
1022,5.00013,0.0218963
1023,4.9999,0.0220685
1024,5.00022,0.0220315
1025,5.00023,0.0218105
1026,4.99981,0.0220303
1027,4.99999,0.021848
1028,5.00005,0.0221196
1029,5.00018,0.0217881
1030,5.0001,0.0221325
1031,5.0001,0.021953
1032,5.00001,0.0221922
1033,5.00013,0.0221795
1034,5.00014,0.0221516
1035,5.00003,0.0221268
1036,5.00041,0.0221181
1037,4.99998,0.0220486
1038,5.00015,0.0221065
1039,4.99989,0.0217835
1040,5.00005,0.0219481
1041,4.99993,0.0218382
1042,5.00038,0.022407
1043,5.00039,0.024211
1044,5.00015,0.0214842
1045,5.00013,0.0215988
1046,5.00037,0.0214984
1047,4.99993,0.0216538
1048,5.00009,0.0214269
1049,5.00001,0.0213858
1050,5,0.0215565
1051,5.00028,0.0214411
1052,5.00009,0.0214533
1053,5.00008,0.0215931
1054,5.00024,0.0214726
1055,5.00014,0.021556
1056,5.00005,0.0214398
1057,5.00027,0.0217158
1058,4.99999,0.0216193
1059,4.99997,0.0215475
1060,5.00021,0.0217006
1061,5.00011,0.0215272
1062,5.00027,0.0216926
