Sample,"Volt avg 1","Curr avg 1"
881,5.00018,5.59903e-005
882,5.00019,5.66488e-005
883,5.00011,0.00253404
884,5.00001,5.6861e-005
885,4.99991,0.00249947
886,5.0004,4.39148e-005
887,5.0002,5.69996e-005
888,5.00008,0.00246824
889,5.00022,5.72667e-005
890,5.00021,5.66043e-005
891,5.00012,0.00246867
892,5.00021,5.68971e-005
893,5.00013,0.00247677
894,5.00005,5.71156e-005
895,5.00018,5.68189e-005
896,5.00008,0.00249919
897,5.00023,5.67888e-005
898,5.00015,0.0025109
899,5.00008,5.66043e-005
900,5.00011,5.66369e-005
901,5.00015,0.00250244
902,5.00003,5.68335e-005
903,5.00011,0.0025275
904,5.00018,4.50359e-005
905,5.00045,5.67255e-005
906,5.00031,0.00249285
907,5.00016,5.72394e-005
908,5.00025,5.68875e-005
909,4.99991,0.00257341
910,5.00014,5.66685e-005
911,5.00023,0.0025279
912,5.00008,5.4967e-005
913,5.0001,5.68557e-005
914,5.00017,0.00249862
915,5.00019,5.68031e-005
916,5.00004,0.00256877
917,5.00016,3.6022e-005
918,5.00016,5.6417e-005
919,5.00019,0.00250642
920,5.00005,5.69331e-005
921,5.00025,5.6595e-005
922,5.00007,0.00255499
923,5.00022,5.67353e-005
924,5.00011,0.0025188
925,5.00014,5.46291e-005
926,5.00019,5.67227e-005
927,5.00025,0.00251419
928,5,5.70072e-005
929,4.99952,0.0017461
930,5.00092,0.000829592
931,5.00015,5.69491e-005
932,5.0002,0.00253168
933,5.00028,5.68444e-005
934,5.00015,5.67367e-005
935,5.00009,0.00254944
936,5.00017,5.69022e-005
937,5.00015,0.00250686
938,5.00026,4.90226e-005
939,5.00007,5.67892e-005
940,5.00015,0.0025478
941,5.0002,5.67907e-005
942,5.00031,5.64519e-005
943,5.00018,0.00274794
944,5.00008,5.67578e-005
945,5.00034,0.00244164
946,5.00024,5.60191e-005
947,5.00028,5.68498e-005
948,5.00028,0.0025273
949,5.00019,5.7088e-005
950,5.00017,0.00260854
951,5.00034,8.64072e-006
952,5.00034,5.68311e-005
953,5.0003,0.00250354
954,5.00026,5.70074e-005
955,5.00027,5.6721e-005
956,5.00029,0.00253668
957,5.00001,5.68498e-005
958,5.00004,0.00246325
959,5.00035,5.52978e-005
960,5.0003,5.68642e-005
961,5.00007,0.0025338
962,5.00006,5.68062e-005
963,5.00016,0.0025116
964,5.00027,3.47817e-005
965,5.00016,5.67496e-005
966,5.00035,0.00247381
967,5.00026,5.71562e-005
968,5.00024,5.67654e-005
969,5.0001,0.00250044
970,5.00018,5.70111e-005
971,5.00017,0.00250185
972,5.00016,5.66713e-005
973,5.00029,5.66514e-005
974,4.99999,0.00252032
